actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action,train/episode_length,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/seconds,train/steps
2.5857798e-06,2.55291e-08,26.492609,-0.0008665098,1.8429157e-08,0.0053702537,10.942456,26.310125,26.297243,1.7819918,95.9782,7.274955,96.27599,0.99999994,0.1153366,-0.999999,3,0.8890824,3,3.0,3,1,0.0,20.99452018737793,20.99452018737793,20.99452018737793,1,0.0,0.15534703,108.08695652173913,1161.347255706787,643.4938926074816,342.26783323287964,46,180.67311171828717,7315.0,91.2647979259491,5000.0,12024.964587450027,680000.0
2.5857537e-06,2.550312e-08,26.513681,-0.00090244255,1.8454696e-08,0.005409769,10.923673,26.233118,26.220219,1.7796423,96.038284,7.3496127,96.337524,1.0,0.21135083,-0.99999887,108,0.7860115,108,108.0,108,1,0.0,669.8858289718628,669.8858289718628,669.8858289718628,1,0.0,0.15110762,105.41666666666667,1059.6553406715393,627.3720143139362,369.324734210968,48,151.68477927407366,7363.0,89.95099353790283,5000.0,12115.023376703262,685000.0
2.5869858e-06,2.5434312e-08,26.533617,-0.000895047,1.8544448e-08,0.005405762,10.905041,26.149961,26.137108,1.7764391,96.09201,7.4035053,96.39582,1.0,0.15377264,-0.9999841,96,0.79034853,96,96.0,96,1,0.0,591.4287605285645,591.4287605285645,591.4287605285645,1,0.0,0.16105151,100.04,1017.1659436225891,592.5304911994934,307.5836572647095,50,156.12789749034906,7413.0,86.0941047668457,5000.0,12201.231929779053,690000.0
2.5897045e-06,2.5475686e-08,26.55014,-0.000900572,1.8549292e-08,0.005414096,10.881587,26.0815,26.068562,1.7866918,96.12911,7.335389,96.42745,1.0,0.03238983,-0.9999741,27,0.86781573,27,27.0,27,1,0.0,190.0858860015869,190.0858860015869,190.0858860015869,1,0.0,0.16152997,110.31111111111112,1108.2749109268188,659.6704516728719,328.65096378326416,45,170.40697791445825,7458.0,84.40599536895752,5000.0,12285.755725622177,695000.0
2.5932875e-06,2.5299393e-08,26.557957,-0.0008890318,1.8786494e-08,0.005403884,10.869369,26.014265,26.0012,1.778816,96.18119,7.301156,96.46779,1.0,0.095819466,-0.9999951,59,0.81176054,59,59.0,59,1,0.0,375.6155323982239,375.6155323982239,375.6155323982239,1,0.0,0.15375489,103.89583333333333,1190.3553533554077,633.2821099758148,324.38471364974976,48,180.01295888893856,7506.0,90.57042717933655,5000.0,12376.459181070328,700000.0
2.59681e-06,2.5444809e-08,26.56455,-0.00089084666,1.8700964e-08,0.0054068197,10.85612,25.941109,25.928076,1.7806648,96.23383,7.3293858,96.52175,1.0,0.16100408,-0.99996233,55,0.80327076,55,55.0,55,1,0.0,367.0534625053406,367.0534625053406,367.0534625053406,1,0.0,0.15772071,110.55555555555556,1208.1651344299316,666.2940253681606,333.25763845443726,45,206.1970733119678,7551.0,91.89162421226501,5000.0,12468.455535411835,705000.0
2.5980835e-06,2.5438208e-08,26.583982,-0.0008961503,1.8729208e-08,0.005415427,10.838333,25.861353,25.848312,1.7762297,96.299934,7.395087,96.5805,1.0,0.22793336,-0.99994373,68,0.827292,68,68.0,68,1,0.0,393.43220233917236,393.43220233917236,393.43220233917236,1,0.0,0.16979846,115.4090909090909,1172.167825460434,688.2036131024361,300.27624225616455,44,196.6652457408887,7595.0,86.26777815818787,5000.0,12554.833683490753,710000.0
2.5997315e-06,2.5417219e-08,26.585382,-0.00091507623,1.8778222e-08,0.005434591,10.821762,25.787485,25.774431,1.7729425,96.35312,7.449182,96.634315,0.999993,0.11049297,-0.99980295,5,0.8997572,5,5.0,5,1,0.0,38.523202419281006,38.523202419281006,38.523202419281006,1,0.0,0.15350175,105.27659574468085,1400.2685904502869,634.7300462672051,282.33770418167114,47,198.96003654739033,7642.0,83.93472790718079,5000.0,12638.876938343048,715000.0
2.6014416e-06,2.548276e-08,26.600168,-0.0008976716,1.8741744e-08,0.0054197,10.804656,25.693525,25.680498,1.7671418,96.42182,7.5124907,96.69073,0.99999994,0.08960306,-0.9999818,58,0.82380056,58,58.0,58,1,0.0,373.64734745025635,373.64734745025635,373.64734745025635,1,0.0,0.15177716,109.08695652173913,1139.7708296775818,655.5821405182714,328.88505029678345,46,195.9002441924013,7688.0,85.17276072502136,5000.0,12724.164950847626,720000.0
2.603728e-06,2.5363843e-08,26.61456,-0.0009216854,1.8899533e-08,0.0054461607,10.79211,25.652967,25.639841,1.7635385,96.43435,7.552528,96.70766,1.0,0.16116747,-0.99999994,83,0.8181335,83,83.0,83,1,0.0,533.1573576927185,533.1573576927185,533.1573576927185,1,0.0,0.15700854,104.20833333333333,1246.8963370323181,628.1052015026411,201.05992984771729,48,199.84802401629557,7736.0,96.62147998809814,5000.0,12820.905855417252,725000.0
2.6057921e-06,2.5458627e-08,26.645674,-0.000930949,1.8839843e-08,0.005460713,10.775411,25.562376,25.549196,1.7733871,96.45983,7.5551524,96.727516,1.0,0.014742749,-0.9999826,12,0.88941455,12,12.0,12,1,0.0,83.79516220092773,83.79516220092773,83.79516220092773,1,0.0,0.1444944,102.02083333333333,1238.4000968933105,617.7594089110693,299.76139211654663,48,218.84528260561981,7784.0,91.96980166435242,5000.0,12913.005200624466,730000.0
2.6066998e-06,2.541549e-08,26.672285,-0.00093792245,1.889841e-08,0.005472211,10.76133,25.486397,25.473272,1.7601856,96.5424,7.519667,96.813324,1.0,0.17859022,-0.9999976,85,0.77654976,85,85.0,85,1,0.0,488.71748304367065,488.71748304367065,488.71748304367065,1,0.0,0.16212845,103.79591836734694,1321.4441137313843,614.8030868841678,136.1698775291443,49,247.81315159304933,7833.0,90.86930513381958,5000.0,13003.985785961151,735000.0
2.6085122e-06,2.549672e-08,26.726141,-0.00092893984,1.8847992e-08,0.005472384,10.750115,25.430038,25.41688,1.7656498,96.565315,7.6182985,96.826805,0.99999994,0.14546397,-0.9999842,20,0.82996744,20,20.0,20,1,0.0,121.79950332641602,121.79950332641602,121.79950332641602,1,0.0,0.16799116,106.04255319148936,1066.1774444580078,641.1394223101596,324.5244417190552,47,163.88825208944152,7880.0,90.92785716056824,5000.0,13095.029372930527,740000.0
2.60755e-06,2.5527951e-08,26.720198,-0.0008990639,1.8800403e-08,0.0054414975,10.730134,25.348862,25.335688,1.7776629,96.615585,7.6824303,96.861916,1.0,0.12876917,-0.99997616,52,0.8482241,52,52.0,52,1,0.0,325.0161347389221,325.0161347389221,325.0161347389221,1,0.0,0.14823689,109.6086956521739,1044.7849855422974,654.5259679918704,274.0377526283264,46,182.18285670442725,7926.0,93.13921737670898,5000.0,13188.276587724686,745000.0
2.6093223e-06,2.5328056e-08,26.72639,-0.00094554195,1.9030427e-08,0.0054890276,10.7212105,25.291264,25.278025,1.7814858,96.64354,7.711997,96.89695,0.99999994,0.1519756,-0.9999994,85,0.83134264,85,85.0,85,1,0.0,540.6479539871216,540.6479539871216,540.6479539871216,1,0.0,0.151305,106.82978723404256,1286.9575321674347,643.3569751952557,286.21259784698486,47,212.40216482399754,7973.0,87.65678215026855,5000.0,13276.04729628563,750000.0
2.6129485e-06,2.5409184e-08,26.756235,-0.0009300863,1.901094e-08,0.005478646,10.701468,25.202692,25.189497,1.7772458,96.69422,7.7472453,96.94367,1.0,0.20268743,-0.9999359,116,0.7682734,116,116.0,116,1,0.0,719.109293460846,719.109293460846,719.109293460846,1,0.0,0.15529351,101.57142857142857,1005.8099818229675,611.2234056336539,306.210889339447,49,172.90312126196162,8022.0,86.88173747062683,5000.0,13363.0446767807,755000.0
2.6148373e-06,2.5382585e-08,26.758362,-0.0009322565,1.9069647e-08,0.005481178,10.687444,25.128624,25.115423,1.7835975,96.77366,7.738236,97.00523,1.0,0.046862938,-0.9999511,44,0.91496503,44,44.0,44,1,0.0,254.54289960861206,254.54289960861206,254.54289960861206,1,0.0,0.16207553,102.6875,1003.6968002319336,618.0303757786751,303.61438179016113,48,152.70828775965253,8070.0,88.00270104408264,5000.0,13451.161754846573,760000.0
2.6163025e-06,2.5445543e-08,26.770847,-0.0009478277,1.90316e-08,0.0054988717,10.66565,25.055666,25.042395,1.772102,96.7792,7.8034773,97.0125,1.0,0.07224259,-0.9999336,23,0.8648625,23,23.0,23,1,0.0,170.9830460548401,170.9830460548401,170.9830460548401,1,0.0,0.15489967,100.88,1124.6805748939514,603.3357021379471,168.26092338562012,50,191.41256761880652,8120.0,84.5091769695282,5000.0,13535.778897047043,765000.0
2.6173389e-06,2.545496e-08,26.787632,-0.0009493286,1.90398e-08,0.0055032256,10.652397,24.98673,24.973454,1.7802132,96.79601,7.9259906,97.025406,0.9999999,0.11945977,-0.9999952,48,0.8101196,48,48.0,48,1,0.0,300.4899516105652,300.4899516105652,300.4899516105652,1,0.0,0.16512746,102.57142857142857,1128.5989513397217,607.4081649147735,228.1938214302063,49,177.65145794834257,8169.0,87.10367178916931,5000.0,13622.99273633957,770000.0
2.619418e-06,2.5421105e-08,26.809593,-0.0009616751,1.9109006e-08,0.0055193054,10.635208,24.900974,24.88772,1.7702266,96.89811,7.9234705,97.128265,1.0,0.13842852,-0.99999887,96,0.77269524,96,96.0,96,1,0.0,661.9442625045776,661.9442625045776,661.9442625045776,1,0.0,0.16301998,100.45833333333333,959.9493851661682,603.2132839461168,143.4853391647339,48,164.35065319949535,8217.0,89.06603717803955,5000.0,13712.17647433281,775000.0
2.6187333e-06,2.5403592e-08,26.828077,-0.0009795252,1.9114884e-08,0.0055402983,10.619199,24.84129,24.82792,1.7747996,96.87351,7.9808154,97.10145,1.0,0.1431423,-1.0,239,0.7867792,239,239.0,239,1,0.0,1411.61923122406,1411.61923122406,1411.61923122406,1,0.0,0.17283596,125.41463414634147,1867.0453028678894,752.8218667100116,360.10255098342896,41,291.8769219975632,8258.0,87.54594206809998,5000.0,13799.837136983871,780000.0
2.6212456e-06,2.539205e-08,26.845987,-0.0009696127,1.9169129e-08,0.0055334303,10.59528,24.75693,24.743603,1.7741754,96.95697,7.9482813,97.17865,0.99999994,0.14818098,-0.9999981,111,0.8066775,111,111.0,111,1,0.0,670.3745646476746,670.3745646476746,670.3745646476746,1,0.0,0.18145052,109.69565217391305,1111.4165887832642,659.0728405869526,298.57414054870605,46,190.6925071833446,8304.0,89.80098676681519,5000.0,13889.751567840576,785000.0
2.624169e-06,2.5299604e-08,26.857214,-0.0010049256,1.9311267e-08,0.005570652,10.583059,24.70363,24.690193,1.775557,96.959785,7.9779787,97.18412,1.0,0.12689969,-0.99998873,54,0.8328215,54,54.0,54,1,0.0,364.9646577835083,364.9646577835083,364.9646577835083,1,0.0,0.16889933,110.6,1100.3720412254333,667.1785946422153,318.5588412284851,45,185.13459010227479,8349.0,88.03698754310608,5000.0,13977.900783777237,790000.0
2.62705e-06,2.5329793e-08,26.891573,-0.0010074766,1.933006e-08,0.0055790436,10.55957,24.592306,24.57887,1.7713379,97.04736,7.9631734,97.26635,1.0,0.15876015,-0.9999909,89,0.761606,89,89.0,89,1,0.0,466.65829205513,466.65829205513,466.65829205513,1,0.0,0.17374991,108.93478260869566,998.1038241386414,651.5639250537623,137.9944667816162,46,190.70515149652996,8395.0,91.1161596775055,5000.0,14069.129101991653,795000.0
2.6289208e-06,2.5331058e-08,26.93214,-0.0010094622,1.9360595e-08,0.0055879257,10.547878,24.527296,24.513859,1.7723906,97.0887,8.105237,97.29447,1.0,0.09710986,-0.9999987,44,0.8518222,44,44.0,44,1,0.0,312.00010442733765,312.00010442733765,312.00010442733765,1,0.0,0.17112999,121.2439024390244,1361.899202823639,734.8117916525864,318.9962887763977,41,251.6047317683135,8436.0,90.14450907707214,5000.0,14159.388285398483,800000.0
2.6307964e-06,2.5403414e-08,26.97538,-0.0010214357,1.9320126e-08,0.00560725,10.533139,24.457869,24.44441,1.7698572,97.15464,8.105689,97.35697,1.0,0.1519542,-0.99999875,103,0.8003087,103,103.0,103,1,0.0,614.3603048324585,614.3603048324585,614.3603048324585,1,0.0,0.17759484,121.2439024390244,1501.8429427146912,738.5705223781307,285.1207580566406,41,230.760688862055,8477.0,88.1520938873291,5000.0,14247.653737068176,805000.0
2.632842e-06,2.5284605e-08,27.024233,-0.0010475783,1.9473706e-08,0.005641698,10.516384,24.360735,24.347237,1.7613895,97.21248,8.085983,97.42205,1.0,0.1562532,-1.0,76,0.8248248,76,76.0,76,1,0.0,536.3087038993835,536.3087038993835,536.3087038993835,1,0.0,0.17627256,124.525,1325.9890055656433,750.6783803939819,365.1431665420532,40,213.66876713840517,8517.0,87.5156319141388,5000.0,14335.309029340744,810000.0
2.6354212e-06,2.5405361e-08,27.067827,-0.0010097577,1.93968e-08,0.0056112884,10.499972,24.293375,24.279959,1.7629508,97.25558,8.122625,97.452,1.0,0.20874737,-0.99999017,161,0.7458242,161,161.0,161,1,0.0,930.5434617996216,930.5434617996216,930.5434617996216,1,0.0,0.18293786,118.93023255813954,1537.1337275505066,719.2150487677995,378.9012279510498,43,276.88427322280575,8560.0,92.39024543762207,5000.0,14427.811085700989,815000.0
2.637815e-06,2.5319121e-08,27.109154,-0.0010317821,1.9523734e-08,0.0056403377,10.482916,24.21493,24.20146,1.7546751,97.36454,8.088633,97.559235,1.0,0.18409787,-0.99996984,74,0.78501904,74,74.0,74,1,0.0,421.05520153045654,421.05520153045654,421.05520153045654,1,0.0,0.1775884,116.0,1075.31245470047,703.9419869267663,107.06307458877563,43,193.09716782534116,8603.0,89.48264694213867,5000.0,14517.403113603592,820000.0
2.6396012e-06,2.5343482e-08,27.164394,-0.0010525507,1.9529741e-08,0.0056704977,10.464362,24.133324,24.11982,1.7535954,97.38456,8.087733,97.57721,1.0,0.14251214,-0.9999984,27,0.82191086,27,27.0,27,1,0.0,174.0893201828003,174.0893201828003,174.0893201828003,1,0.0,0.18064888,111.68181818181819,1078.8353524208069,669.8711694804105,370.05772590637207,44,180.3091869780195,8647.0,89.3839602470398,5000.0,14606.902025938034,825000.0
2.6416672e-06,2.542752e-08,27.22163,-0.0010362618,1.948082e-08,0.0056639384,10.44195,24.03013,24.016619,1.7425524,97.44819,8.183686,97.63215,1.0,0.1728025,-0.99999976,189,0.7444661,189,189.0,189,1,0.0,1243.283540725708,1243.283540725708,1243.283540725708,1,0.0,0.18465593,115.20454545454545,1071.7946281433105,690.9298669695854,315.34430980682373,44,172.35521248064703,8691.0,92.093754529953,5000.0,14699.109934806824,830000.0
2.6434102e-06,2.5451326e-08,27.2778,-0.0010368364,1.9486647e-08,0.0056740623,10.421147,23.951735,23.938255,1.7346295,97.42134,8.100053,97.60663,0.99999994,0.11469866,-0.9999181,90,0.8172302,90,90.0,90,1,0.0,524.0635628700256,524.0635628700256,524.0635628700256,1,0.0,0.18918432,111.2,1099.0464239120483,672.5975091934204,384.71491050720215,45,188.87779188060415,8736.0,91.19989800453186,5000.0,14790.419587373734,835000.0
2.6431549e-06,2.5388998e-08,27.337967,-0.0010544409,1.9544636e-08,0.0057018953,10.404922,23.879122,23.865541,1.73197,97.5185,8.125051,97.705284,1.0,0.18082868,-0.9999632,28,0.8454506,28,28.0,28,1,0.0,158.0514578819275,158.0514578819275,158.0514578819275,1,0.0,0.18741791,119.95121951219512,1336.1758856773376,711.8541834703306,239.5306944847107,41,206.71900938117548,8777.0,93.60289669036865,5000.0,14884.152322530746,840000.0
2.6446426e-06,2.5356753e-08,27.406803,-0.001079609,1.9602172e-08,0.005738766,10.385522,23.79247,23.778877,1.735012,97.52138,8.214883,97.70553,1.0,0.16235785,-0.9999407,47,0.84800994,47,47.0,47,1,0.0,313.7953486442566,313.7953486442566,313.7953486442566,1,0.0,0.19289064,111.17777777777778,1623.2783675193787,678.5960213661194,251.60120344161987,45,252.43924884323764,8822.0,93.08016085624695,5000.0,14977.351130962372,845000.0
2.6455155e-06,2.5284592e-08,27.474806,-0.0010718182,1.9689171e-08,0.0057425355,10.371582,23.722754,23.709095,1.7382174,97.53887,8.279807,97.724144,1.0,0.18645434,-0.9999996,174,0.76173425,174,174.0,174,1,0.0,1078.028892993927,1078.028892993927,1078.028892993927,1,0.0,0.18565577,115.93181818181819,1526.9896907806396,689.6118694001979,333.0859899520874,44,220.91267647701665,8866.0,91.1871247291565,5000.0,15068.651514530182,850000.0
2.6493624e-06,2.5254709e-08,27.539276,-0.0010492998,1.978445e-08,0.005730977,10.353901,23.633907,23.620218,1.7279594,97.656105,8.227523,97.83457,0.99999994,0.14319375,-0.9999964,87,0.7708577,87,87.0,87,1,0.0,579.1563892364502,579.1563892364502,579.1563892364502,1,0.0,0.1914276,114.90697674418605,1355.425139427185,694.2022709292035,295.35779571533203,43,219.97399147822603,8909.0,89.39239120483398,5000.0,15158.15398478508,855000.0
2.652453e-06,2.5274726e-08,27.597206,-0.0010465273,1.9816978e-08,0.0057380516,10.335989,23.571947,23.558279,1.7335707,97.606476,8.332085,97.7886,0.9999991,0.265513,-0.99994373,13,0.8582453,13,13.0,13,1,0.0,82.72121953964233,82.72121953964233,82.72121953964233,1,0.0,0.18976822,118.23809523809524,1420.6411499977112,715.5352785246713,308.0831632614136,42,259.55718191340884,8951.0,89.90291595458984,5000.0,15248.17271232605,860000.0
2.6541104e-06,2.5386118e-08,27.647165,-0.0010341734,1.973376e-08,0.0057341913,10.322612,23.485369,23.471706,1.730534,97.67939,8.323339,97.858406,1.0,0.18402658,-0.99998456,20,0.8610309,20,20.0,20,1,0.0,129.14475011825562,129.14475011825562,129.14475011825562,1,0.0,0.1933114,108.43478260869566,1109.8208284378052,652.1642924080725,327.94446849823,46,185.03941931550602,8997.0,87.57078289985657,5000.0,15335.85319519043,865000.0
2.6551536e-06,2.52909e-08,27.67466,-0.001056742,1.9846711e-08,0.0057614334,10.304682,23.410112,23.396402,1.7435535,97.771645,8.328352,97.934006,0.99999964,0.23828621,-0.9999998,124,0.7828545,124,124.0,124,1,0.0,744.4043912887573,744.4043912887573,744.4043912887573,1,0.0,0.19070435,114.79545454545455,1716.7514214515686,694.0399760874835,258.7463045120239,44,272.8646127066769,9041.0,92.6540584564209,5000.0,15428.633198261261,870000.0
2.6595385e-06,2.51963e-08,27.743435,-0.0010792695,2.0015854e-08,0.0057956534,10.294126,23.332787,23.319023,1.7328058,97.80181,8.363069,97.96818,1.0,0.17543764,-0.9999984,169,0.728081,169,169.0,169,1,0.0,1087.7867097854614,1087.7867097854614,1087.7867097854614,1,0.0,0.18842927,122.65853658536585,1572.6534533500671,742.2116139691051,398.766854763031,41,222.21653673602606,9082.0,91.58753752708435,5000.0,15520.352235078812,875000.0
2.6658568e-06,2.5270282e-08,27.822985,-0.0010956053,2.0049283e-08,0.0058255126,10.26641,23.233517,23.219744,1.7261572,97.8876,8.410741,98.044174,0.9999999,0.18007664,-0.99999976,131,0.7775172,131,131.0,131,1,0.0,781.436872959137,781.436872959137,781.436872959137,1,0.0,0.1874621,103.64583333333333,1057.5033974647522,619.697157278657,350.3148593902588,48,153.2578517398175,9130.0,90.39362096786499,5000.0,15610.863981246948,880000.0
2.6688049e-06,2.52217e-08,27.879961,-0.0010630811,2.0147986e-08,0.005802674,10.254306,23.167158,23.153347,1.7373909,97.863625,8.455305,98.02587,1.0,0.21772349,-0.9999064,5,0.8627911,5,5.0,5,1,0.0,27.1834077835083,27.1834077835083,27.1834077835083,1,0.0,0.18818854,110.86666666666666,1194.7197699546814,663.6786242432064,305.0215744972229,45,184.76456927200786,9175.0,93.63608813285828,5000.0,15704.617088079453,885000.0
2.6754878e-06,2.51914e-08,27.940983,-0.0011063627,2.0291898e-08,0.00585633,10.241874,23.093609,23.0797,1.7275152,97.905304,8.46808,98.07364,1.0,0.13794537,-0.9999462,114,0.7799658,114,114.0,114,1,0.0,623.3730754852295,623.3730754852295,623.3730754852295,1,0.0,0.19149528,120.66666666666667,1291.9345526695251,726.701652657418,326.4176287651062,42,180.22617799716872,9217.0,90.4775960445404,5000.0,15795.217542648315,890000.0
2.68155e-06,2.5222386e-08,28.044947,-0.0011180936,2.036397e-08,0.005885735,10.222299,23.00838,22.994465,1.7175574,97.9617,8.362532,98.12651,0.99999994,0.12248982,-0.9999937,70,0.82158995,70,70.0,70,1,0.0,439.96641063690186,439.96641063690186,439.96641063690186,1,0.0,0.19600415,114.90697674418605,1095.8236498832703,691.381282640058,302.2556004524231,43,194.7148104439037,9260.0,90.89136147499084,5000.0,15886.223003864288,895000.0
2.6842995e-06,2.5256554e-08,28.110445,-0.0011053687,2.0376538e-08,0.005884144,10.200315,22.926712,22.9128,1.7091912,98.042404,8.40517,98.20377,1.0,0.05545923,-0.9999828,40,0.8842434,40,40.0,40,1,0.0,231.79605865478516,231.79605865478516,231.79605865478516,1,0.0,0.19933598,110.57777777777778,1200.939374923706,670.9589473406473,256.9294853210449,45,211.74928049179002,9305.0,91.24388337135315,5000.0,15977.59340929985,900000.0
2.6904393e-06,2.516706e-08,28.180515,-0.0011313299,2.0570408e-08,0.0059220176,10.1864395,22.858713,22.844713,1.7095969,98.032074,8.412535,98.18974,0.99999994,0.16283588,-0.99996,107,0.75214887,107,107.0,107,1,0.0,676.1459727287292,676.1459727287292,676.1459727287292,1,0.0,0.18367067,117.5813953488372,1136.746916294098,709.0970261263293,397.39776277542114,43,176.9827264792007,9348.0,96.75876522064209,5000.0,16074.466449260712,905000.0
2.6975833e-06,2.5260684e-08,28.252592,-0.0011342238,2.0598232e-08,0.005937165,10.177618,22.79129,22.777374,1.7096711,98.005745,8.42329,98.17453,1.0,0.1528429,-0.9999982,60,0.82814837,60,60.0,60,1,0.0,374.57841396331787,374.57841396331787,374.57841396331787,1,0.0,0.20802934,113.02272727272727,1305.3974394798279,678.0764791965485,301.63157844543457,44,220.4714763507729,9392.0,88.66076564788818,5000.0,16163.24523115158,910000.0
2.7007384e-06,2.5244843e-08,28.326412,-0.001147558,2.0667713e-08,0.005963048,10.160539,22.725416,22.71134,1.7082293,98.02125,8.523872,98.18174,0.99999994,0.2409027,-0.9999238,7,0.8851353,7,7.0,7,1,0.0,50.54246234893799,50.54246234893799,50.54246234893799,1,0.0,0.18878661,119.36585365853658,1090.0514402389526,725.4505696064089,312.08175230026245,41,195.130922849067,9433.0,90.48056602478027,5000.0,16253.840558290482,915000.0
2.7080398e-06,2.517064e-08,28.39305,-0.0011196957,2.0866038e-08,0.005946514,10.140424,22.627062,22.613031,1.7093555,98.120155,8.472325,98.27183,0.99999964,0.08042657,-0.9999745,88,0.7877754,88,88.0,88,1,0.0,535.9780316352844,535.9780316352844,535.9780316352844,1,0.0,0.19336845,115.3409090909091,1605.7098503112793,703.5840198885311,392.4749517440796,44,226.1523388443684,9477.0,88.03307032585144,5000.0,16342.02337527275,920000.0
2.7135877e-06,2.5165924e-08,28.464577,-0.0011618328,2.096507e-08,0.0060008112,10.131381,22.580706,22.566544,1.7133875,98.1639,8.549991,98.313515,1.0,0.035938703,-0.99993044,32,0.9129405,32,32.0,32,1,0.0,197.85637092590332,197.85637092590332,197.85637092590332,1,0.0,0.19931234,126.48717948717949,1415.3263502120972,771.8533759361659,352.5009231567383,39,219.27274904380775,9516.0,88.134756565094,5000.0,16430.271953821182,925000.0
2.7184337e-06,2.5272556e-08,28.550241,-0.0011421067,2.0940815e-08,0.0059956475,10.1072035,22.480309,22.466234,1.705232,98.21108,8.60376,98.355865,0.9999999,0.18577431,-0.99999934,98,0.7741093,98,98.0,98,1,0.0,627.9266090393066,627.9266090393066,627.9266090393066,1,0.0,0.19170877,125.04878048780488,1991.551670074463,754.5311970129246,380.0343885421753,41,273.8616806158396,9557.0,92.31946468353271,5000.0,16522.705951452255,930000.0
2.723408e-06,2.5155442e-08,28.604446,-0.0011538109,2.1142494e-08,0.0060165664,10.09641,22.422503,22.40833,1.7042012,98.30196,8.485994,98.42947,0.9999995,0.16688058,-0.99999964,103,0.772848,103,103.0,103,1,0.0,647.1731390953064,647.1731390953064,647.1731390953064,1,0.0,0.19589871,114.04545454545455,1341.6926050186157,690.0690325065093,342.70915603637695,44,204.49015321922025,9601.0,90.39679431915283,5000.0,16613.21899318695,935000.0
2.728903e-06,2.5294558e-08,28.675262,-0.001139949,2.1096795e-08,0.0060147434,10.08642,22.349152,22.335028,1.7094535,98.330666,8.625169,98.46529,1.0,0.18152775,-0.99999964,195,0.746621,195,195.0,195,1,0.0,1223.2562880516052,1223.2562880516052,1223.2562880516052,1,0.0,0.18724103,124.4,1310.0587253570557,755.3962176203728,373.9211359024048,40,179.0630533714028,9641.0,96.53311920166016,5000.0,16709.880577802658,940000.0
2.732897e-06,2.5157084e-08,28.764595,-0.0011647313,2.1302167e-08,0.0060547125,10.067963,22.26634,22.252134,1.713682,98.38345,8.618012,98.51063,1.0,0.1269681,-0.9999976,64,0.8332532,64,64.0,64,1,0.0,289.7392258644104,289.7392258644104,289.7392258644104,1,0.0,0.183796,119.63414634146342,1654.1687908172607,728.4367863143362,355.54512453079224,41,219.84390311907813,9682.0,92.37382507324219,5000.0,16802.37543320656,945000.0
2.738869e-06,2.519582e-08,28.833529,-0.0011437355,2.1364958e-08,0.006045435,10.053363,22.191906,22.177652,1.7056714,98.427864,8.642403,98.557076,0.99999994,0.24220924,-0.9999988,149,0.7669469,149,149.0,149,1,0.0,881.9891967773438,881.9891967773438,881.9891967773438,1,0.0,0.1814523,118.23255813953489,1523.5341486930847,709.5417111030845,350.0813798904419,43,219.18930155823725,9725.0,91.29706645011902,5000.0,16893.811624765396,950000.0
2.7458361e-06,2.515997e-08,28.895298,-0.0011399994,2.1519245e-08,0.0060521998,10.036463,22.116222,22.101965,1.7116492,98.43619,8.667476,98.565765,1.0,0.21937904,-0.99999976,63,0.82821894,63,63.0,63,1,0.0,423.0467324256897,423.0467324256897,423.0467324256897,1,0.0,0.19518638,131.42105263157896,1889.2734866142273,804.1832146205401,456.898766040802,38,272.9802145184565,9763.0,86.1599497795105,5000.0,16980.084106445312,955000.0
2.7491017e-06,2.5191234e-08,28.978241,-0.0011452303,2.154349e-08,0.0060715317,10.0216,22.047087,22.03284,1.7125375,98.46495,8.650022,98.59245,1.0,0.116699435,-0.9998886,80,0.7894097,80,80.0,80,1,0.0,481.26171493530273,481.26171493530273,481.26171493530273,1,0.0,0.18932456,119.61904761904762,1248.4525833129883,728.6085565430777,453.7281012535095,42,150.1222216515275,9805.0,87.46967625617981,5000.0,17067.665442705154,960000.0
2.7532994e-06,2.51977e-08,29.067106,-0.0011708891,2.1608392e-08,0.0061122975,10.00819,21.985641,21.971373,1.7097235,98.57016,8.724736,98.69206,0.9999999,0.15291572,-0.9999971,86,0.78664213,86,86.0,86,1,0.0,571.8526692390442,571.8526692390442,571.8526692390442,1,0.0,0.1856938,117.71428571428571,995.5949258804321,710.9530158383506,423.3784155845642,42,146.79631505493276,9847.0,90.81444072723389,5000.0,17158.598985910416,965000.0
2.7599517e-06,2.4992355e-08,29.155441,-0.0011703738,2.1926827e-08,0.006126798,9.992891,21.911987,21.897543,1.7015711,98.58324,8.66858,98.70508,0.9999998,0.18896542,-0.999999,116,0.7678011,116,116.0,116,1,0.0,752.4559617042542,752.4559617042542,752.4559617042542,1,0.0,0.18738697,119.26190476190476,1713.225308895111,722.0876285462152,304.97638177871704,42,237.9881834628017,9889.0,86.80820727348328,5000.0,17245.56809425354,970000.0
